r_def,t_loc_tri,ent,n_hog,sex,eda,cs_p12,cs_p13_1,e_con,ur,clase1,rama,ing7c,alta_educacion_ingreso_missing,pre_asa,tip_con_2,anios_esc,hrsocup,ing_x_hrs,mh_col
0,1,9,1,1,42,1,4,1,1,1,3,3,0,2,sin_contrato,12,49,71.42857,1
0,1,9,1,1,22,1,4,6,1,1,1,2,0,2,sin_contrato,12,49,36.73469,1
0,1,9,1,2,33,1,7,6,1,1,2,4,0,1,contrato,17,40,209.30233,0
0,1,9,1,2,65,1,2,2,1,1,3,1,0,0,No_aplica,6,12,0,1
0,1,9,1,2,63,1,7,5,1,1,4,3,0,1,contrato,16,42,99.66777,0
0,1,9,1,1,38,1,7,5,1,1,4,7,0,1,contrato,16,45,0,1
0,1,9,1,2,32,1,7,5,1,1,4,2,0,2,sin_contrato,17,45,46.51163,1
0,1,9,1,2,54,1,6,5,1,1,3,1,0,0,No_aplica,12,18,0,1
0,2,15,1,2,49,1,3,1,1,1,3,1,0,0,No_aplica,7,24,33.33333,1
0,1,15,1,2,31,1,7,1,1,1,4,1,0,1,contrato,16,40,0,0
0,1,15,1,1,30,1,7,1,1,1,4,3,0,1,sin_contrato,17,50,0,1
0,1,15,1,2,25,1,3,3,1,1,4,1,0,1,contrato,9,48,29.06977,1
0,1,15,1,1,39,1,2,5,1,1,2,2,0,1,sin_contrato,6,45,66.66667,1
0,1,15,1,2,33,1,4,2,1,1,4,1,0,2,sin_contrato,12,4,116.27907,1
0,1,15,1,2,31,1,3,1,1,1,3,1,0,0,No_aplica,9,51,0,0
0,2,15,1,2,59,1,2,4,1,1,3,1,0,0,No_aplica,6,78,0,1
0,1,15,1,1,55,1,7,2,1,1,4,7,1,1,contrato,17,40,0,0
0,2,15,1,1,38,1,7,6,1,1,4,7,1,1,contrato,17,56,0,0
0,3,15,1,1,60,1,2,5,1,1,1,1,0,2,sin_contrato,6,32,28.125,1
0,2,15,1,2,26,1,7,1,1,1,4,3,0,0,No_aplica,17,20,0,1
0,2,15,1,1,28,1,7,6,1,1,3,7,1,1,contrato,17,54,0,0
0,2,15,1,1,30,1,7,6,1,1,4,1,0,1,contrato,16,42,29.90033,0
0,3,15,1,1,31,1,3,1,2,1,1,2,0,2,sin_contrato,9,45,61.11111,1
0,3,15,1,1,39,1,3,1,2,1,4,2,0,2,sin_contrato,9,48,37.5,1
0,3,15,1,2,43,1,3,6,2,1,2,1,0,1,contrato,9,48,29.16667,0
0,4,15,1,1,56,1,7,5,2,1,3,1,0,1,contrato,16,40,0,0
0,4,15,1,2,39,1,8,6,2,1,4,2,0,0,No_aplica,18,40,0,0
0,4,15,1,1,72,1,2,5,2,1,6,6,0,0,No_aplica,3,35,0,1
0,4,15,1,1,30,1,3,1,2,1,1,2,0,2,sin_contrato,9,55,32.72727,1
0,4,15,1,1,46,1,2,5,2,1,1,2,0,2,sin_contrato,6,32,62.5,1
0,4,15,1,2,39,1,3,5,2,1,4,2,0,1,contrato,9,48,58.13953,0
0,1,9,1,1,25,1,4,6,1,1,3,1,0,2,contrato,12,50,30,0
0,1,9,1,2,34,1,7,2,1,1,4,7,1,0,No_aplica,16,0,0,0
0,1,9,1,1,66,1,7,5,1,1,4,7,1,1,contrato,16,32,0,0
0,1,9,1,1,29,1,7,6,1,1,4,4,0,1,contrato,16,32,232.55814,0
0,1,9,1,1,53,1,3,1,1,1,3,3,0,2,sin_contrato,9,40,0,1
0,1,9,1,2,33,1,8,1,1,1,4,4,0,1,contrato,18,40,174.4186,0
0,1,9,1,2,22,1,4,6,1,1,6,6,0,0,No_aplica,12,10,0,1
0,1,9,1,1,19,1,4,6,1,1,4,6,0,0,No_aplica,11,54,0,1
0,1,9,1,1,25,1,7,6,1,1,4,1,0,1,contrato,16,49,0,0
0,1,9,1,2,36,1,3,6,1,1,4,1,0,2,sin_contrato,9,25,0,1
0,1,9,1,1,62,1,3,3,1,1,1,7,0,0,No_aplica,9,0,0,1
0,1,9,1,2,52,1,2,2,1,1,4,7,0,1,contrato,6,40,0,0
0,1,9,1,1,40,1,7,6,1,1,4,7,1,1,contrato,16,56,0,0
0,1,9,1,2,51,1,4,5,1,1,4,7,0,1,contrato,12,40,0,0
0,1,9,1,2,37,1,4,2,1,1,3,1,0,0,No_aplica,11,30,0,1
0,1,9,1,2,43,1,6,6,1,1,4,1,0,1,contrato,12,56,21.42857,0
0,1,9,1,2,51,1,7,5,1,1,4,2,0,1,contrato,16,30,85.27132,0
0,1,9,1,1,63,1,7,5,1,1,1,3,0,1,contrato,16,35,128.57143,1
0,1,9,1,1,23,1,3,1,1,1,2,3,0,1,contrato,9,73,68.49315,0
0,1,9,1,1,41,1,8,6,1,1,4,7,1,0,No_aplica,18,0,0,0
0,1,9,1,2,28,1,7,5,1,1,4,3,0,1,contrato,17,40,0,0
0,1,9,1,2,53,1,4,6,1,1,4,1,0,0,No_aplica,12,36,44.44444,1
0,1,9,1,1,40,1,7,6,1,1,4,7,0,0,No_aplica,17,56,0,1
0,1,9,1,1,65,1,8,5,1,1,4,2,0,0,No_aplica,19,0,0,0
0,1,9,1,1,44,1,4,3,1,1,3,4,0,1,contrato,12,35,0,0
0,1,9,1,1,43,1,8,5,1,1,4,4,0,1,contrato,18,40,0,0
0,1,9,1,1,75,1,9,5,1,1,4,7,1,1,contrato,20,40,0,0
0,1,9,1,1,37,1,7,6,1,1,7,7,0,1,sin_contrato,15,15,0,1
0,1,9,1,2,58,1,7,3,1,1,4,7,1,1,contrato,16,20,0,0
0,1,9,1,2,55,1,7,1,1,1,4,1,0,1,sin_contrato,17,60,27.13178,1
0,1,9,1,1,31,1,7,1,1,1,4,2,0,1,contrato,15,45,0,0
0,1,9,1,1,27,1,4,6,1,1,3,1,0,2,sin_contrato,12,60,25,1
0,1,9,1,2,63,1,2,1,1,1,3,1,0,0,No_aplica,6,36,0,1
0,1,9,1,2,18,1,4,6,1,1,3,6,0,0,No_aplica,11,16,0,1
0,1,9,1,1,21,1,4,6,1,1,4,1,0,2,contrato,12,60,0,1
0,1,9,1,2,45,1,7,5,1,1,4,7,1,1,contrato,14,32,0,0
0,1,15,1,2,76,1,2,4,1,1,3,1,0,0,No_aplica,1,24,27.61628,1
0,1,15,1,2,51,1,7,5,1,1,3,2,0,0,No_aplica,16,9,0,1
0,1,15,1,1,28,1,7,1,1,1,4,3,0,2,contrato,16,108,38.75969,0
0,1,15,1,2,58,1,6,5,1,1,3,6,0,0,No_aplica,11,12,0,1
0,1,15,1,2,26,1,7,5,1,1,4,1,0,2,contrato,16,25,23.25581,1
0,1,15,1,1,27,1,4,6,1,1,4,2,0,1,contrato,12,60,0,0
0,1,15,1,1,30,1,3,6,1,1,4,1,0,1,contrato,9,48,0,0
0,1,15,1,1,25,1,3,5,1,1,4,6,0,0,No_aplica,9,68,0,1
0,1,15,1,1,27,1,4,6,1,1,4,1,0,1,sin_contrato,11,30,50,1
0,1,15,1,2,41,1,4,1,1,1,4,1,0,2,sin_contrato,12,4,75,1
0,1,15,1,1,32,1,7,6,1,1,2,4,0,1,contrato,16,40,0,0
0,1,15,1,2,38,1,7,6,1,1,4,2,0,1,contrato,13,50,55.81395,0
0,1,15,1,1,29,1,7,6,1,1,4,7,1,1,contrato,16,40,0,0
0,1,15,1,1,60,1,3,5,1,1,1,1,0,0,No_aplica,9,45,33.33333,1
0,1,15,1,1,53,1,4,5,1,1,3,1,0,1,contrato,12,40,0,0
0,1,15,1,1,26,1,4,6,1,1,3,1,0,1,contrato,12,40,0,0
0,3,15,1,2,33,1,3,1,1,1,3,2,0,1,contrato,9,48,43.60465,0
0,1,15,1,2,41,1,7,6,1,1,4,7,1,1,contrato,17,0,0,0
0,2,15,1,2,56,1,4,5,1,1,3,6,0,0,No_aplica,12,21,0,1
0,3,15,1,1,27,1,6,5,1,1,1,1,0,2,sin_contrato,12,45,33.33333,1
0,2,15,1,1,41,1,3,1,1,1,4,2,0,0,No_aplica,9,84,23.80952,1
0,2,15,1,1,29,1,3,1,1,1,2,2,0,1,contrato,9,48,62.5,0
0,1,15,1,2,55,1,7,5,1,1,4,2,0,1,contrato,17,40,0,0
0,2,15,1,2,34,1,7,6,1,1,4,7,1,1,contrato,17,40,0,0
0,3,15,1,1,21,1,7,6,1,1,3,6,0,0,No_aplica,13,21,0,1
0,1,15,1,2,41,1,8,6,1,1,4,2,0,1,sin_contrato,17,25,93.02326,0
0,1,15,1,1,58,1,4,1,1,1,2,1,0,1,sin_contrato,12,50,34,1
0,2,15,1,2,48,1,7,6,1,1,3,7,0,0,No_aplica,17,30,0,1
0,2,15,1,1,42,1,7,6,1,1,2,7,0,0,No_aplica,17,45,0,1
0,2,15,1,2,30,1,8,5,1,1,4,7,1,1,contrato,18,35,0,0
0,1,15,1,1,49,1,7,5,1,1,3,2,0,0,No_aplica,17,63,0,0
0,2,15,1,2,56,1,3,3,1,1,3,1,0,2,sin_contrato,9,48,22.91667,1
0,1,15,1,1,15,1,3,6,1,1,4,1,0,2,sin_contrato,9,24,20.83333,1
0,1,15,1,1,57,1,3,5,1,1,4,4,0,1,contrato,9,70,99.66777,0
0,1,15,1,2,23,1,7,6,1,1,4,1,0,1,sin_contrato,16,24,0,1
0,2,15,1,1,36,1,3,1,1,1,2,1,0,1,contrato,9,48,29.16667,1
0,1,15,1,1,72,1,7,5,1,1,4,3,0,0,No_aplica,17,30,0,0
0,1,15,1,2,47,1,7,5,1,1,4,2,0,1,contrato,17,40,0,0
0,1,15,1,2,29,1,7,1,1,1,4,3,0,1,contrato,17,45,77.51938,0
0,1,15,1,1,36,1,7,5,1,1,4,3,0,0,No_aplica,17,42,0,0
0,1,15,1,2,36,1,7,6,1,1,4,2,0,0,No_aplica,17,36,54.90956,0
0,1,15,1,1,39,1,3,5,1,1,2,1,0,1,contrato,9,48,33.33333,0
0,3,15,1,1,24,2,0,6,2,1,2,6,0,0,No_aplica,0,54,0,1
0,3,15,1,1,22,1,3,6,2,1,2,6,0,0,No_aplica,9,54,0,1
0,3,15,1,2,42,1,2,6,2,1,3,1,0,2,sin_contrato,6,48,27.08333,1
0,3,15,1,2,17,1,3,6,2,1,2,1,0,0,No_aplica,9,42,33.22259,1
0,3,15,1,1,20,1,4,6,2,1,3,1,0,1,contrato,12,50,34,0
0,3,15,1,1,48,1,3,5,2,1,4,3,0,2,sin_contrato,8,45,80,1
0,4,15,1,1,32,1,4,1,2,1,3,1,0,0,No_aplica,12,84,12.45847,1
0,4,15,1,2,36,1,3,5,2,1,6,1,0,2,sin_contrato,9,40,25,1
0,4,15,1,2,69,1,2,4,2,1,3,1,0,0,No_aplica,6,69,0,0
0,4,15,1,2,23,1,7,6,2,1,3,1,0,2,sin_contrato,14,42,23.80952,1
0,1,9,1,1,61,1,4,1,1,1,7,7,0,1,contrato,12,0,0,1
0,2,9,1,1,76,1,7,5,1,1,6,1,0,0,No_aplica,16,28,0,1
0,1,9,1,2,59,1,3,5,1,1,4,7,0,1,contrato,9,32,0,0
0,1,9,1,1,27,1,7,6,1,1,4,7,1,1,contrato,16,32,0,0
0,1,9,1,2,44,1,3,1,1,1,4,1,0,2,sin_contrato,9,0,0,1
0,1,9,1,1,48,1,7,1,1,1,4,7,1,1,contrato,16,40,0,0
0,1,9,1,1,51,1,8,5,1,1,4,3,0,1,contrato,18,35,0,0
0,1,9,1,2,30,1,4,1,1,1,3,1,0,0,No_aplica,12,6,5,1
0,1,9,1,2,42,1,6,6,1,1,4,1,0,1,contrato,11,48,0,0
0,1,9,1,1,45,1,3,1,1,1,1,2,0,2,sin_contrato,9,54,59.25926,0
0,1,9,1,2,57,1,7,5,1,1,4,4,0,0,No_aplica,16,40,0,0
0,1,9,1,2,60,1,4,6,1,1,4,1,0,1,contrato,12,40,0,0
0,1,9,1,1,58,1,8,5,1,1,4,7,1,1,contrato,18,40,0,0
0,1,9,1,2,30,1,2,2,1,1,4,1,0,0,No_aplica,6,40,37.5,1
0,1,9,1,1,67,1,7,2,1,1,4,1,0,2,contrato,16,40,0,1
0,1,9,1,1,53,1,4,5,1,1,4,5,0,0,No_aplica,12,0,0,0
0,1,9,1,2,59,1,3,6,1,1,4,1,0,1,contrato,9,40,34.88372,0
0,1,9,1,1,43,1,4,1,1,1,4,2,0,0,No_aplica,12,48,0,1
0,1,9,1,2,63,1,5,1,1,1,3,1,0,0,No_aplica,13,21,23.80952,1
0,1,9,1,2,26,1,4,6,1,1,2,1,0,1,contrato,12,46,32.6087,0
0,1,9,1,2,31,1,3,6,1,1,4,7,0,1,contrato,9,40,0,0
0,1,9,1,1,50,1,3,1,1,1,4,1,0,1,contrato,9,80,17.44186,0
0,1,9,1,2,29,1,7,6,1,1,4,4,0,1,contrato,17,45,155.03876,0
0,1,9,1,2,76,1,2,1,1,1,4,1,0,0,No_aplica,6,5,40,1
0,1,9,1,2,65,1,3,5,1,1,4,1,0,1,contrato,9,40,23.25581,0
0,1,9,1,1,44,1,7,6,1,1,4,3,0,0,No_aplica,16,60,0,1
0,1,9,1,1,53,1,4,5,1,1,3,2,0,0,No_aplica,12,84,0,1
0,1,9,1,2,52,1,4,5,1,1,4,2,0,1,contrato,12,32,0,0
0,1,9,1,2,35,1,7,6,1,1,4,2,0,2,sin_contrato,17,76,0,1
0,1,9,1,1,31,1,3,6,1,1,4,2,0,1,contrato,9,54,0,0
0,1,15,1,1,45,1,4,6,1,1,4,2,0,1,sin_contrato,12,60,0,0
0,1,15,1,2,57,1,7,5,1,1,4,1,0,0,No_aplica,16,25,46.51163,0
0,1,15,1,1,29,1,4,6,1,1,3,1,0,2,sin_contrato,10,56,21.42857,1
0,2,15,1,1,18,1,4,6,1,1,4,1,0,2,sin_contrato,11,24,41.66667,1
0,1,15,1,1,40,1,2,1,1,1,3,2,0,2,sin_contrato,6,60,0,1
0,1,15,1,1,51,1,3,1,1,1,4,2,0,0,No_aplica,9,60,0,1
0,1,15,1,2,45,1,2,6,1,1,4,1,0,1,contrato,6,108,0,0
0,1,15,1,1,40,1,4,5,1,1,2,2,0,1,contrato,11,50,39.44186,0
0,1,15,1,2,29,1,3,1,1,1,3,1,0,2,sin_contrato,9,52,23.07692,1
0,1,15,1,1,73,2,0,4,1,1,3,2,0,0,No_aplica,0,77,25.97403,0
0,1,15,1,2,75,2,0,4,1,1,3,1,0,0,No_aplica,0,42,11.90476,1
0,1,15,1,1,36,1,7,1,1,1,4,2,0,1,sin_contrato,16,60,41.66667,1
0,1,15,1,2,24,1,7,6,1,1,4,7,1,1,contrato,17,40,0,0
0,1,15,1,1,36,1,3,1,1,1,3,1,0,1,contrato,9,60,0,0
0,2,15,1,1,56,1,6,1,1,1,4,3,0,2,sin_contrato,12,84,41.52824,1
0,2,15,1,2,49,2,0,1,1,1,2,1,0,2,sin_contrato,0,32,0,1
0,1,15,1,1,30,1,2,6,1,1,3,3,0,0,No_aplica,6,48,75,1
0,3,15,1,2,33,1,4,5,1,1,3,1,0,0,No_aplica,12,14,6.64452,1
0,1,15,1,1,53,1,8,5,1,1,4,4,0,0,No_aplica,18,48,0,0
0,1,15,1,1,44,1,4,6,1,1,4,2,0,1,contrato,12,48,67.82946,0
0,1,15,1,1,30,1,3,1,1,1,2,1,0,1,contrato,9,48,0,0
0,1,15,1,1,26,1,4,6,1,1,2,7,0,1,sin_contrato,12,48,0,1
0,1,15,1,2,53,1,4,5,1,1,4,1,0,2,sin_contrato,12,24,50,1
0,1,15,1,1,24,1,4,6,1,1,3,1,0,1,contrato,12,48,33.33333,0
0,3,15,1,1,40,1,3,4,1,1,3,2,0,1,contrato,9,48,0,0
0,3,15,1,1,35,1,4,5,1,1,4,2,0,0,No_aplica,12,48,41.66667,1
0,2,15,1,1,18,1,4,6,2,1,3,2,0,2,sin_contrato,11,48,41.66667,1
0,2,15,1,1,26,1,3,5,2,1,2,1,0,1,contrato,9,40,35,0
0,2,15,1,2,25,1,3,5,2,1,3,1,0,0,No_aplica,9,32,37.5,1
0,2,15,1,2,52,1,4,5,2,1,3,1,0,0,No_aplica,12,42,41.34551,0
0,2,15,1,1,32,1,7,6,2,1,4,3,0,0,No_aplica,17,35,0,1
0,3,15,1,1,48,1,3,5,2,1,4,3,0,2,sin_contrato,9,30,116.66667,1
0,3,15,1,2,32,1,7,5,2,1,4,2,0,1,contrato,17,35,59.80066,0
0,3,15,1,2,35,1,3,6,2,1,3,7,0,2,sin_contrato,9,63,0,1
0,3,15,1,1,46,1,4,5,2,1,4,2,0,1,contrato,12,10,209.30233,1
0,3,15,1,2,28,1,4,1,2,1,4,1,0,2,sin_contrato,12,18,55.55556,1
0,3,15,1,1,62,1,2,1,2,1,6,1,0,0,No_aplica,1,40,29.06977,1
0,3,15,1,2,24,1,3,2,2,1,2,1,0,2,sin_contrato,9,48,20.83333,1
0,4,15,1,1,36,1,2,5,2,1,2,7,0,1,contrato,6,40,0,0
0,4,15,1,1,54,1,2,1,2,1,6,3,0,0,No_aplica,6,48,0,1
0,4,15,1,1,37,1,6,6,2,1,3,1,0,2,sin_contrato,11,48,0,1
0,1,9,1,1,30,1,4,1,1,1,4,1,0,1,contrato,12,54,27.99311,0
0,1,9,1,1,31,1,4,1,1,1,3,2,0,0,No_aplica,12,70,0,1
0,1,9,1,1,37,1,7,6,1,1,4,7,1,1,contrato,16,40,0,0
0,1,9,1,1,54,1,4,5,1,1,5,3,0,1,contrato,12,40,0,0
0,1,9,1,2,38,1,3,6,1,1,4,2,0,1,sin_contrato,7,25,69.76744,1
0,1,9,1,2,83,1,2,4,1,1,3,1,0,0,No_aplica,4,25,0,1
0,1,15,1,1,48,1,3,5,1,1,4,2,0,0,No_aplica,9,66,36.36364,1
0,1,15,1,2,56,1,2,2,1,1,2,1,0,1,sin_contrato,6,48,0,1
0,1,15,1,1,28,1,6,5,1,1,3,1,0,0,No_aplica,12,60,0,1
0,2,15,1,1,47,1,3,1,1,1,2,1,0,2,sin_contrato,9,48,25,1
0,2,15,1,2,42,1,3,1,1,1,2,1,0,2,sin_contrato,9,48,25,1
0,2,15,1,1,38,1,4,6,1,1,2,7,0,1,contrato,12,40,0,0
0,2,15,1,1,56,1,3,5,1,1,3,2,0,0,No_aplica,9,42,0,0
0,2,15,1,1,66,1,8,5,1,1,4,3,0,1,contrato,18,45,0,0
0,2,15,1,1,56,1,2,5,1,1,4,3,0,0,No_aplica,4,48,81.25,1
0,2,15,1,2,29,1,7,6,1,1,4,6,0,0,No_aplica,17,36,0,1
0,2,15,1,2,23,1,7,6,1,1,3,1,0,2,sin_contrato,14,48,25,1
0,2,15,1,1,44,1,3,1,2,1,1,2,0,2,sin_contrato,9,48,37.5,1
0,2,15,1,1,32,1,3,1,2,1,3,1,0,2,sin_contrato,9,38,39.47368,1
0,4,9,1,1,48,1,2,5,2,1,4,2,0,0,No_aplica,6,60,50,1
0,4,9,1,2,48,1,4,6,2,1,4,3,0,2,contrato,12,50,0,1
0,4,9,1,2,33,1,7,5,2,1,4,3,0,1,contrato,16,45,0,0
0,4,15,1,2,44,1,3,4,2,1,4,1,0,1,sin_contrato,9,46,32.6087,1
0,4,15,1,1,68,1,2,5,2,1,6,6,0,0,No_aplica,6,54,0,1
0,4,15,1,1,40,1,4,5,2,1,4,2,0,0,No_aplica,12,36,0,1
0,1,9,1,1,16,1,2,6,1,1,3,1,0,2,sin_contrato,2,50,10,1
0,1,9,1,1,31,1,7,1,1,1,4,4,0,1,contrato,14,40,203.48837,0
0,1,9,1,2,55,1,8,1,1,1,4,7,1,1,contrato,18,40,0,0
0,1,9,1,2,51,1,2,1,1,1,4,1,0,1,sin_contrato,6,50,0,1
0,1,9,1,2,54,1,3,2,1,1,4,1,0,2,sin_contrato,9,50,13.95349,1
0,1,9,1,1,46,1,7,3,1,1,4,3,0,1,contrato,14,0,0,0
0,1,9,1,1,29,1,7,6,1,1,4,2,0,2,sin_contrato,15,42,71.42857,1
0,1,9,1,1,56,1,3,5,1,1,4,2,0,1,contrato,9,72,32.29974,0
0,1,9,1,2,48,1,2,6,1,1,4,1,0,1,contrato,6,48,29.06977,0
0,1,9,1,1,81,1,2,5,1,1,3,1,0,2,sin_contrato,5,42,19.04762,1
0,1,9,1,1,32,1,7,6,1,1,2,7,1,1,contrato,16,50,0,0
0,1,9,1,2,56,1,7,3,1,1,4,3,0,1,contrato,16,38,0,0
0,2,9,1,1,35,1,3,6,1,1,4,2,0,2,sin_contrato,9,72,0,1
0,1,9,1,1,45,1,3,5,1,1,4,1,0,1,contrato,9,60,23.25581,0
0,1,9,1,1,49,1,3,2,1,1,3,1,0,2,sin_contrato,9,60,23.25581,1
0,1,9,1,1,18,1,4,6,1,1,4,4,0,1,contrato,11,42,127.35327,0
0,1,9,1,1,20,1,3,6,1,1,4,1,0,2,sin_contrato,9,48,17.70833,1
0,1,9,1,1,18,1,3,6,1,1,2,1,0,2,sin_contrato,9,54,20.37037,1
0,1,9,1,1,51,1,3,1,1,1,2,3,0,1,contrato,9,61,57.37705,0
0,1,9,1,2,50,1,3,1,1,1,3,1,0,0,No_aplica,9,42,23.80952,1
0,1,9,1,1,31,1,3,5,1,1,4,2,0,1,contrato,9,72,25.83979,0
0,1,9,1,2,58,1,2,2,1,1,4,1,0,1,contrato,6,48,36.17248,0
0,1,9,1,1,29,1,7,6,1,1,2,7,1,1,contrato,15,45,0,0
0,1,9,1,2,51,1,7,5,1,1,4,5,0,1,contrato,16,55,190.27484,0
0,1,9,1,2,65,1,3,6,1,1,4,1,0,2,sin_contrato,7,40,0,1
0,1,9,1,2,44,1,7,2,1,1,4,3,0,0,No_aplica,17,24,193.79845,0
0,1,9,1,2,33,1,6,3,1,1,3,1,0,2,contrato,12,57,26.51979,0
0,1,9,1,2,60,1,2,1,1,1,3,6,0,0,No_aplica,3,70,0,1
0,1,9,1,1,52,1,2,5,1,1,3,1,0,2,sin_contrato,4,16,25,1
0,1,9,1,2,53,1,4,4,1,1,4,2,0,1,contrato,10,48,36.82171,0
0,1,9,1,1,54,1,3,5,1,1,4,4,0,1,contrato,9,48,135.41667,0
0,1,9,1,1,41,1,7,5,1,1,4,1,0,0,No_aplica,16,9,0,1
0,1,9,1,1,51,1,7,5,1,1,4,2,0,0,No_aplica,17,0,0,1
0,1,9,1,2,54,1,6,6,1,1,4,2,0,1,contrato,12,32,56.68605,0
0,1,9,1,2,39,1,7,1,1,1,4,1,0,1,contrato,15,34,0,0
0,1,9,1,2,53,1,4,6,1,1,3,2,0,2,sin_contrato,12,46,40.44489,1
0,1,9,1,1,38,1,6,2,1,1,4,7,0,1,contrato,12,40,0,0
0,1,9,1,1,27,1,7,6,1,1,3,2,0,1,contrato,13,54,43.06632,0
0,1,15,1,1,34,1,3,1,1,1,2,2,0,1,sin_contrato,9,32,0,0
0,1,15,1,1,58,1,3,5,1,1,3,2,0,1,contrato,9,48,54.16667,0
0,1,15,1,1,23,1,3,1,1,1,3,1,0,2,no_especificado,9,0,0,0
0,1,15,1,1,36,1,7,5,1,1,4,2,0,1,contrato,16,36,0,0
0,2,15,1,2,66,1,2,4,1,1,4,1,0,2,sin_contrato,3,24,25,1
0,1,15,1,2,25,1,7,6,1,1,4,1,0,1,contrato,16,0,0,0
0,3,15,1,2,47,1,7,5,1,1,4,4,0,0,No_aplica,17,28,0,0
0,1,15,1,1,29,1,4,1,1,1,4,1,0,1,contrato,11,36,45.21964,0
0,1,15,1,2,47,1,2,5,1,1,2,2,0,1,sin_contrato,6,48,39.58333,1
0,1,15,1,1,48,1,3,2,1,1,1,2,0,0,No_aplica,7,60,43.33333,1
0,1,15,1,1,50,1,3,5,1,1,4,1,0,2,sin_contrato,9,10,0,1
0,1,15,1,2,58,1,7,5,1,1,4,7,1,0,No_aplica,16,30,0,0
0,1,15,1,2,30,1,7,6,1,1,4,1,0,1,contrato,17,40,0,0
0,1,15,1,1,26,1,3,1,1,1,4,1,0,2,sin_contrato,9,54,22.22222,1
0,1,15,1,1,40,1,3,5,1,1,3,2,0,1,contrato,9,60,38.75969,0
0,1,15,1,1,23,1,4,1,1,1,4,1,0,1,contrato,12,50,0,0
0,2,15,1,2,25,1,4,1,1,1,2,1,0,0,No_aplica,12,45,18.66667,1
0,1,15,1,1,57,1,4,1,1,1,4,2,0,0,No_aplica,10,48,62.5,0
0,2,15,1,2,46,1,7,5,1,1,3,2,0,1,contrato,14,48,0,0
0,1,15,1,2,28,1,4,6,1,1,4,1,0,1,contrato,12,51,27.35978,0
0,1,15,1,1,50,1,3,1,1,1,3,2,0,2,contrato,9,40,50,1
0,1,15,1,1,52,1,4,5,1,1,2,4,0,1,contrato,12,50,0,0
0,1,15,1,1,35,1,2,1,1,1,4,2,0,1,contrato,6,40,46.51163,0
0,1,15,1,2,46,1,3,6,1,1,4,1,0,1,contrato,9,0,0,0
0,1,15,1,1,45,1,4,5,1,1,4,1,0,2,sin_contrato,12,48,0,1
0,1,15,1,1,32,1,2,2,1,1,4,1,0,0,No_aplica,6,48,0,1
0,1,15,1,1,58,1,7,5,1,1,4,2,0,1,contrato,16,40,0,0
0,1,15,1,2,54,1,7,5,1,1,4,4,0,1,sin_contrato,16,40,0,0
0,1,15,1,1,56,1,7,2,1,1,1,4,0,1,contrato,16,60,0,0
0,1,15,1,2,45,1,3,5,1,1,4,1,0,0,No_aplica,9,12,25,1
0,2,15,1,2,29,1,4,6,1,1,4,1,0,2,contrato,12,27,51.85185,1
0,2,15,1,2,41,1,2,6,1,1,4,1,0,2,sin_contrato,6,32,34.375,1
0,3,15,1,2,40,1,3,6,1,1,3,7,0,1,contrato,9,48,0,0
0,1,15,1,2,25,1,7,6,1,1,4,2,0,1,contrato,17,40,0,0
0,2,15,1,1,29,1,2,1,1,1,2,1,0,2,sin_contrato,6,45,22.22222,1
0,1,15,1,1,27,1,7,1,1,1,4,3,0,0,No_aplica,17,53,0,0
0,1,15,1,2,32,1,6,2,1,1,4,2,0,1,contrato,11,72,32.29974,0
0,2,15,1,1,33,1,3,5,1,1,4,3,0,2,sin_contrato,8,48,0,1
0,3,15,1,1,41,1,4,5,1,1,1,2,0,2,sin_contrato,12,50,40,1
0,2,15,1,2,41,1,3,5,1,1,2,1,0,1,contrato,9,40,0,0
0,1,15,1,1,48,1,3,5,1,1,4,1,0,0,No_aplica,9,42,41.34551,1
0,1,15,1,2,36,1,7,5,1,1,4,3,0,1,contrato,17,40,87.5,0
0,2,15,1,2,29,1,3,5,1,1,4,1,0,2,sin_contrato,9,20,37.5,1
0,1,15,1,1,56,1,2,5,1,1,2,2,0,2,sin_contrato,2,54,46.2963,1
0,2,15,1,1,43,1,2,2,2,1,4,1,0,1,sin_contrato,6,40,37.5,1
0,3,15,1,1,30,1,3,1,2,1,4,2,0,0,No_aplica,9,48,0,0
0,4,15,1,1,30,1,3,5,2,1,3,3,0,1,contrato,9,72,0,0
0,4,15,1,1,44,1,2,5,2,1,1,2,0,2,sin_contrato,6,48,41.66667,1
0,1,9,1,2,29,1,7,1,1,1,4,5,0,1,contrato,16,40,0,0
0,1,9,1,1,38,1,2,5,1,1,2,2,0,0,No_aplica,6,60,0,1
0,1,9,1,2,56,1,7,5,1,1,4,1,0,1,contrato,16,0,0,0
0,1,9,1,2,30,1,7,2,1,1,4,1,0,1,contrato,16,24,0,0
0,1,9,1,1,34,1,7,1,1,1,4,5,0,2,contrato,16,16,0,1
0,1,9,1,2,41,1,4,1,1,1,4,3,0,1,contrato,12,40,87.2093,0
0,1,9,1,1,64,1,7,5,1,1,4,2,0,2,contrato,16,60,29.06977,1
0,1,9,1,1,37,1,7,5,1,1,4,1,0,1,contrato,14,48,0,0
0,1,9,1,2,42,1,8,5,1,1,3,4,0,1,contrato,19,50,0,0
0,1,9,1,1,31,1,3,1,1,1,3,1,0,1,contrato,9,60,0,0
